,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Discount,Quantity,Sales,Profit,Last Ordered,Returned,Category,Sub-Category,Product Name
9511,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10003601-0,0.2,7,516.488,-12.9122,2645,No,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
9512,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-TA-10004154-0,0.4,12,2065.32,-619.596,2645,No,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer"
9513,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10000788-0,0.2,3,15.552,5.4432,2645,No,Office Supplies,Paper,Xerox 210
9514,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10002479-0,0.2,6,25.344,7.92,2645,No,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)
9515,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,FUR-CH-10002017-0,0.2,2,42.624,4.2624,2842,No,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
9516,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,FUR-CH-10004287-0,0.2,1,220.96,24.858,2842,No,Furniture,Chairs,SAFCO Arco Folding Chair
9517,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,FUR-FU-10000076-0,0.0,2,39.96,17.1828,2842,No,Furniture,Furnishings,24-Hour Round Wall Clock
9518,US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,OFF-BI-10004330-0,0.7,3,33.282,-27.735,2678,No,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
9519,US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,OFF-LA-10001404-0,0.2,5,14.76,4.9815,2678,No,Office Supplies,Labels,Avery 517
9520,US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,TEC-PH-10002807-0,0.4,5,118.65,19.775,2678,No,Technology,Phones,Motorla HX550 Universal Bluetooth Headset
9521,US-2017-110989,2017-11-03,2017-11-05,Second Class,EJ-14155,TEC-AC-10002345-0,0.0,3,43.5,10.875,2670,No,Technology,Accessories,HP Standard 104 key PS/2 Keyboard
9522,US-2017-110996,2017-11-20,2017-11-25,Standard Class,KA-16525,FUR-CH-10003956-0,0.2,5,283.92,-46.137,2653,No,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
9523,US-2017-111024,2017-07-03,2017-07-06,Second Class,SZ-20035,FUR-TA-10002041-0,0.4,2,215.148,-103.9882,2793,No,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
9524,US-2017-111024,2017-07-03,2017-07-06,Second Class,SZ-20035,OFF-PA-10000174-0,0.2,4,32.896,11.1024,2793,No,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
9525,US-2017-111024,2017-07-03,2017-07-06,Second Class,SZ-20035,OFF-PA-10002246-0,0.2,6,30.96,11.223,2793,No,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
9526,US-2017-111241,2017-08-20,2017-08-22,Second Class,GM-14500,OFF-BI-10002867-0,0.2,5,239.12,77.714,2745,No,Office Supplies,Binders,GBC Recycled Regency Composition Covers
9527,US-2017-111423,2017-08-17,2017-08-19,First Class,EH-13765,FUR-CH-10003981-0,0.1,2,462.564,97.6524,2748,No,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
9528,US-2017-111423,2017-08-17,2017-08-19,First Class,EH-13765,OFF-BI-10003091-0,0.2,5,895.92,302.373,2748,No,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine
9529,US-2017-111745,2017-11-05,2017-11-06,First Class,RA-19885,TEC-AC-10003911-0,0.0,1,159.99,54.3966,2668,No,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router
9530,US-2017-111920,2017-10-22,2017-10-26,Standard Class,PS-18970,OFF-AR-10003179-0,0.0,4,36.44,12.0252,2682,No,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
9531,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,FUR-BO-10003546-0,0.7,8,242.352,-363.528,2641,No,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
9532,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,FUR-CH-10002335-0,0.2,5,906.68,68.001,2641,No,Furniture,Chairs,Hon GuestStacker Chair
9533,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,FUR-FU-10001488-0,0.2,6,508.704,0.0,2641,No,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
9534,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,OFF-BI-10003707-0,0.7,8,36.624,-24.416,2641,No,Office Supplies,Binders,Aluminum Screw Posts
9535,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,OFF-ST-10003306-0,0.2,1,114.288,12.8574,2641,No,Office Supplies,Storage,Letter Size Cart
9536,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,TEC-PH-10000213-0,0.2,2,49.616,4.9616,2641,No,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
9537,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,TEC-PH-10004833-0,0.2,6,57.36,-14.34,2641,No,Technology,Phones,Macally Suction Cup Mount
9538,US-2017-112613,2017-05-28,2017-06-01,Standard Class,JH-15910,TEC-PH-10001536-0,0.2,4,54.368,4.0776,2829,No,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet
9539,US-2017-112928,2017-06-01,2017-06-05,Second Class,BB-10990,OFF-AP-10002287-0,0.2,5,17.48,1.311,2825,No,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
9540,US-2017-113201,2017-06-30,2017-07-05,Standard Class,TT-21220,OFF-PA-10000675-0,0.0,5,204.95,100.4255,2796,No,Office Supplies,Paper,Xerox 1919
9541,US-2017-113852,2017-07-29,2017-08-02,Standard Class,GW-14605,TEC-AC-10003027-0,0.0,3,90.57,11.7741,2767,No,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
9542,US-2017-113992,2017-12-14,2017-12-19,Standard Class,LC-16885,FUR-TA-10000577-0,0.3,4,974.988,-97.4988,2629,No,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table
9543,US-2017-114034,2017-01-03,2017-01-08,Standard Class,DL-13315,OFF-PA-10004735-0,0.0,6,38.88,18.6624,2974,No,Office Supplies,Paper,Xerox 1905
9544,US-2017-114356,2017-08-20,2017-08-26,Standard Class,TT-21460,TEC-PH-10003171-0,0.2,1,35.96,3.596,2745,No,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset
9545,US-2017-114657,2017-11-16,2017-11-21,Standard Class,MH-18115,TEC-MA-10003173-0,0.0,4,52.44,24.1224,2657,No,Technology,Machines,Hewlett-Packard 300S Scientific Calculator
9546,US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,OFF-PA-10001667-0,0.2,3,14.352,4.485,2684,No,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
9547,US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,TEC-PH-10004071-0,0.2,2,15.984,1.3986,2684,No,Technology,Phones,PayAnywhere Card Reader
9548,US-2017-115301,2017-07-29,2017-08-02,Standard Class,VG-21790,FUR-BO-10004709-0,0.0,2,115.96,25.5112,2767,No,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
9549,US-2017-115595,2017-10-09,2017-10-11,First Class,XP-21865,OFF-PA-10001745-0,0.0,5,35.2,16.544,2695,No,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"
9550,US-2017-115609,2017-11-02,2017-11-07,Standard Class,CS-12505,OFF-AP-10003040-0,0.0,5,168.1,43.706,2671,No,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
9551,US-2017-116491,2017-11-11,2017-11-13,First Class,PG-18820,TEC-PH-10004531-0,0.2,2,35.184,12.3144,2662,No,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s
9552,US-2017-116505,2017-11-17,2017-11-21,Second Class,TB-21625,OFF-BI-10000050-0,0.0,6,43.8,20.586,2656,No,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
9553,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,FUR-CH-10002961-0,0.2,3,218.352,0.0,2719,No,Furniture,Chairs,"Leather Task Chair, Black"
9554,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,FUR-FU-10001488-0,0.0,5,529.9,105.98,2719,No,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
9555,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,OFF-AP-10001205-0,0.0,2,108.96,30.5088,2719,No,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
9556,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,OFF-AR-10001915-0,0.0,10,99.3,41.706,2719,No,Office Supplies,Art,Peel-Off China Markers
9557,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,OFF-BI-10004528-0,0.2,1,2.688,0.84,2719,No,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders
9558,US-2017-116659,2017-11-12,2017-11-12,Same Day,NG-18355,TEC-PH-10002824-0,0.4,3,370.782,-92.6955,2661,No,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone
9559,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,OFF-AP-10003217-0,0.8,2,66.284,-178.9668,2626,No,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright
9560,US-2017-116897,2017-05-27,2017-05-29,First Class,JG-15160,FUR-FU-10004963-0,0.0,4,35.0,14.7,2830,No,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon"
9561,US-2017-116897,2017-05-27,2017-05-29,First Class,JG-15160,OFF-ST-10000025-0,0.0,5,477.15,28.629,2830,No,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers
9562,US-2017-116897,2017-05-27,2017-05-29,First Class,JG-15160,TEC-PH-10004389-0,0.2,3,302.376,22.6782,2830,No,Technology,Phones,Nokia Lumia 925
9563,US-2017-117247,2017-10-09,2017-10-14,Standard Class,CK-12760,FUR-TA-10001676-0,0.5,3,66.645,-42.6528,2695,No,Furniture,Tables,Hon 61000 Series Interactive Training Tables
9564,US-2017-117247,2017-10-09,2017-10-14,Standard Class,CK-12760,FUR-TA-10002958-0,0.5,5,652.45,-430.617,2695,No,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
9565,US-2017-117331,2017-10-21,2017-10-28,Standard Class,ND-18370,OFF-BI-10003984-0,0.7,1,8.559,-6.5619,2683,No,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder'
9566,US-2017-117450,2017-09-04,2017-09-08,Standard Class,DO-13645,FUR-CH-10003817-0,0.2,2,97.184,6.074,2730,No,Furniture,Chairs,"Global Value Steno Chair, Gray"
9567,US-2017-117450,2017-09-04,2017-09-08,Standard Class,DO-13645,OFF-PA-10000289-0,0.2,2,10.368,3.6288,2730,No,Office Supplies,Paper,Xerox 213
9568,US-2017-117534,2017-03-25,2017-03-26,First Class,CV-12295,OFF-AP-10002403-0,0.0,4,176.04,45.7704,2893,No,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors
9569,US-2017-117534,2017-03-25,2017-03-26,First Class,CV-12295,OFF-AR-10003087-0,0.0,9,16.02,4.4856,2893,No,Office Supplies,Art,Staples in misc. colors
9570,US-2017-117534,2017-03-25,2017-03-26,First Class,CV-12295,OFF-BI-10002026-0,0.2,4,185.92,62.748,2893,No,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
9571,US-2017-117534,2017-03-25,2017-03-26,First Class,CV-12295,TEC-CO-10000971-0,0.2,2,479.984,59.998,2893,No,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
9572,US-2017-117534,2017-03-25,2017-03-26,First Class,CV-12295,TEC-PH-10000141-0,0.2,4,211.168,15.8376,2893,No,Technology,Phones,Clearsounds A400
9573,US-2017-117723,2017-08-15,2017-08-18,Second Class,DL-13495,OFF-ST-10004459-0,0.2,6,1801.632,-337.806,2750,No,Office Supplies,Storage,Tennsco Single-Tier Lockers
9574,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,FUR-FU-10000260-0,0.6,3,9.708,-5.8248,2634,No,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black"
9575,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,OFF-BI-10004182-0,0.8,3,1.248,-1.9344,2634,No,Office Supplies,Binders,Economy Binders
9576,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,OFF-ST-10000615-0,0.2,3,27.24,2.724,2634,No,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
9577,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,FUR-CH-10004860-0,0.3,2,141.372,-48.4704,2725,Yes,Furniture,Chairs,Global Low Back Tilter Chair
9578,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,FUR-FU-10001867-0,0.2,2,17.024,1.7024,2725,Yes,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
9579,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,OFF-AR-10003602-0,0.2,1,4.672,1.5768,2725,Yes,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack"
9580,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,OFF-BI-10000069-0,0.7,1,4.503,-3.6024,2725,Yes,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
9581,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,OFF-BI-10002432-0,0.7,2,3.036,-2.3276,2725,Yes,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders
9582,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,TEC-AC-10003174-0,0.2,3,258.696,64.674,2725,Yes,Technology,Accessories,Plantronics S12 Corded Telephone Headset System
9583,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,TEC-AC-10004469-0,0.2,3,95.88,28.764,2725,Yes,Technology,Accessories,Microsoft Sculpt Comfort Mouse
9584,US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,TEC-PH-10002200-0,0.4,7,1931.958,-386.3916,2725,Yes,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
9585,US-2017-118157,2017-11-14,2017-11-17,First Class,AW-10930,OFF-EN-10004459-0,0.0,2,15.28,7.4872,2659,No,Office Supplies,Envelopes,Security-Tint Envelopes
9586,US-2017-118535,2017-02-11,2017-02-15,Standard Class,DJ-13510,OFF-LA-10001297-0,0.0,2,20.7,9.936,2935,No,Office Supplies,Labels,Avery 473
9587,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,FUR-CH-10001146-0,0.3,3,106.869,-29.0073,2829,No,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
9588,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,OFF-BI-10004364-0,0.8,3,3.564,-6.237,2829,No,Office Supplies,Binders,Storex Dura Pro Binders
9589,US-2017-118598,2017-11-16,2017-11-16,Same Day,CM-12190,TEC-PH-10002583-0,0.0,6,119.94,5.997,2657,No,Technology,Phones,iOttie HLCRIO102 Car Mount
9590,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,FUR-CH-10002331-0,0.0,5,1779.9,373.779,2753,No,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
9591,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,OFF-AR-10001953-0,0.0,5,219.9,59.373,2753,No,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
9592,US-2017-118941,2017-08-12,2017-08-12,Same Day,BB-11545,OFF-AR-10004078-0,0.0,3,17.52,5.256,2753,No,Office Supplies,Art,Newell 312
9593,US-2017-119039,2017-03-06,2017-03-10,Standard Class,BF-11170,OFF-BI-10004182-0,0.2,9,14.976,5.4288,2912,No,Office Supplies,Binders,Economy Binders
9594,US-2017-119319,2017-11-06,2017-11-09,Second Class,LC-17050,FUR-FU-10003878-0,0.6,5,30.56,-19.864,2667,No,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black"
9595,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,FUR-FU-10003553-0,0.6,3,82.524,-41.262,2900,No,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"
9596,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,OFF-AP-10000804-0,0.8,3,2.688,-7.392,2900,No,Office Supplies,Appliances,Hoover Portapower Portable Vacuum
9597,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,OFF-BI-10004632-0,0.8,3,182.994,-320.2395,2900,No,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
9598,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,TEC-AC-10003614-0,0.2,3,27.816,4.5201,2900,No,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack"
9599,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,OFF-ST-10003656-0,0.2,3,230.376,-48.9549,2660,No,Office Supplies,Storage,Safco Industrial Wire Shelving
9600,US-2017-119816,2017-03-04,2017-03-06,Second Class,TT-21460,FUR-FU-10004848-0,0.6,5,103.5,-77.625,2914,No,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
9601,US-2017-119816,2017-03-04,2017-03-06,Second Class,TT-21460,OFF-LA-10002381-0,0.2,1,2.464,0.8624,2914,No,Office Supplies,Labels,Avery 497
9602,US-2017-119816,2017-03-04,2017-03-06,Second Class,TT-21460,OFF-ST-10000918-0,0.2,1,8.72,0.654,2914,No,Office Supplies,Storage,Crate-A-Files
9603,US-2017-120089,2017-11-30,2017-11-30,Same Day,ML-17755,OFF-AP-10003779-0,0.2,4,663.936,82.992,2643,No,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
9604,US-2017-120147,2017-03-30,2017-03-30,Same Day,TB-21400,OFF-AR-10000817-0,0.0,2,6.08,2.0672,2888,No,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
9605,US-2017-120147,2017-03-30,2017-03-30,Same Day,TB-21400,TEC-PH-10002447-0,0.2,1,164.792,18.5391,2888,No,Technology,Phones,AT&T CL83451 4-Handset Telephone
9606,US-2017-120390,2017-10-19,2017-10-26,Standard Class,TH-21550,OFF-BI-10004995-0,0.7,4,1633.188,-1306.5504,2685,No,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System
9607,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,FUR-CH-10001394-0,0.2,1,280.792,35.099,2815,No,Furniture,Chairs,Global Leather Executive Chair
9608,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,OFF-AR-10001955-0,0.2,1,15.872,1.984,2815,No,Office Supplies,Art,Newell 319
9609,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,OFF-AR-10002956-0,0.2,5,88.04,6.603,2815,No,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
9610,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,OFF-ST-10001809-0,0.2,3,215.592,-48.5082,2815,No,Office Supplies,Storage,Fellowes Officeware Wire Shelving
9611,US-2017-120418,2017-06-11,2017-06-12,First Class,BC-11125,OFF-ST-10002370-0,0.2,4,68.448,7.7004,2815,No,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black"
9612,US-2017-120607,2017-05-19,2017-05-19,Same Day,JC-15775,OFF-PA-10003129-0,0.0,4,195.64,91.9508,2838,No,Office Supplies,Paper,Tops White Computer Printout Paper
9613,US-2017-120649,2017-01-20,2017-01-26,Standard Class,JF-15490,OFF-AR-10001545-0,0.0,2,3.52,1.0208,2957,No,Office Supplies,Art,Newell 326
9614,US-2017-120908,2017-09-30,2017-10-02,First Class,BF-10975,OFF-LA-10004677-0,0.2,7,20.664,6.9741,2704,No,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
9615,US-2017-121251,2017-03-26,2017-03-27,First Class,GM-14440,FUR-BO-10001918-0,0.2,2,257.568,-28.9764,2892,No,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
9616,US-2017-121251,2017-03-26,2017-03-27,First Class,GM-14440,TEC-PH-10004896-0,0.0,4,119.96,33.5888,2892,No,Technology,Phones,Nokia Lumia 521 (T-Mobile)
9617,US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,OFF-BI-10002429-0,0.8,7,42.616,-68.1856,2731,No,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
9618,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,OFF-ST-10002344-0,0.2,3,194.352,-43.7292,2669,No,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
9619,US-2017-122672,2017-11-04,2017-11-09,Standard Class,HG-14965,TEC-AC-10002323-0,0.2,4,70.72,-6.188,2669,No,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
9620,US-2017-122714,2017-12-07,2017-12-13,Standard Class,HG-14965,OFF-BI-10001120-0,0.8,5,1889.99,-2929.4845,2636,No,Office Supplies,Binders,Ibico EPK-21 Electric Binding System
9621,US-2017-123204,2017-07-21,2017-07-27,Standard Class,CS-11860,OFF-AP-10002287-0,0.0,4,17.48,4.5448,2775,No,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
9622,US-2017-123281,2017-04-02,2017-04-07,Standard Class,JF-15190,FUR-FU-10003724-0,0.0,3,25.11,6.5286,2885,No,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
9623,US-2017-123463,2017-12-23,2017-12-23,Same Day,GZ-14470,OFF-AR-10001118-0,0.0,4,13.48,5.9312,2620,No,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack"
9624,US-2017-123834,2017-07-21,2017-07-25,Standard Class,GM-14500,FUR-TA-10001676-0,0.3,4,124.404,-21.3264,2775,Yes,Furniture,Tables,Hon 61000 Series Interactive Training Tables
9625,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-FA-10003112-0,0.0,1,7.89,3.5505,2970,No,Office Supplies,Fasteners,Staples
9626,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-ST-10000760-0,0.0,11,153.78,44.5962,2970,No,Office Supplies,Storage,Eldon Fold 'N Roll Cart System
9627,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-ST-10002301-0,0.0,3,61.02,0.6102,2970,No,Office Supplies,Storage,Tennsco Commercial Shelving
9628,US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-SU-10004884-0,0.0,7,110.11,31.9319,2970,No,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
9629,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,OFF-BI-10000343-0,0.7,2,2.946,-2.2586,2790,No,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
9630,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,OFF-PA-10002749-0,0.2,3,16.056,5.8203,2790,No,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
9631,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,FUR-CH-10003535-0,0.3,5,213.43,-39.637,2726,No,Furniture,Chairs,"Global Armless Task Chair, Royal Blue"
9632,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,FUR-FU-10001095-0,0.6,2,21.184,-11.6512,2726,No,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame
9633,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,OFF-BI-10002429-0,0.8,7,42.616,-68.1856,2726,No,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black"
9634,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,OFF-FA-10004854-0,0.2,5,45.92,15.498,2726,No,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
9635,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,OFF-PA-10000061-0,0.2,4,20.736,7.2576,2726,No,Office Supplies,Paper,Xerox 205
9636,US-2017-124779,2017-09-08,2017-09-11,First Class,BF-11020,TEC-CO-10001943-0,0.2,2,319.984,107.9946,2726,No,Technology,Copiers,Canon PC-428 Personal Copier
9637,US-2017-124821,2017-06-25,2017-06-29,Second Class,AM-10705,FUR-TA-10000688-0,0.0,4,871.4,148.138,2801,No,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
9638,US-2017-124926,2017-11-13,2017-11-18,Second Class,ME-17320,OFF-AP-10004868-0,0.8,6,9.324,-24.7086,2660,No,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
9639,US-2017-124968,2017-09-08,2017-09-13,Second Class,MM-18055,FUR-TA-10004289-0,0.5,7,765.625,-566.5625,2726,No,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
9640,US-2017-125213,2017-12-11,2017-12-13,First Class,NB-18655,OFF-FA-10001561-0,0.0,3,6.54,2.1582,2632,No,Office Supplies,Fasteners,Stockwell Push Pins
9641,US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,OFF-AP-10000390-0,0.8,6,73.176,-197.5752,2711,No,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
9642,US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,OFF-PA-10004888-0,0.2,4,20.736,7.2576,2711,No,Office Supplies,Paper,Xerox 217
9643,US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,TEC-PH-10004188-0,0.2,2,39.984,-8.9964,2711,No,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4
9644,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,FUR-FU-10001979-0,0.2,1,32.776,3.2776,2706,No,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp
9645,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-AP-10000891-0,0.2,2,209.792,26.224,2706,No,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
9646,US-2017-125717,2017-09-28,2017-10-01,First Class,DS-13030,OFF-BI-10001718-0,0.7,4,76.776,-58.8616,2706,No,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
